t_seconds,fr_elbow_tau,fl_elbow_tau,br_elbow_tau,bl_elbow_tau,fr_bottom_tau,fl_bottom_tau,br_bottom_tau,bl_bottom_tau
0.0229189395904541,7.576020804461529e-07,1.131607121522793e-05,1.1316071222347484e-05,7.576020804448717e-07,0.003341716465517369,0.004063629934334568,0.004063629934543371,0.003341716465517369
0.04528999328613281,1.2962250666330033e-05,1.2992245888754745e-05,1.2992245884126121e-05,1.29622506663308e-05,0.0023540338504714478,0.003056243663471841,0.0030562436640738672,0.0023540338504714478
0.06740355491638184,1.2621160569255583e-05,1.5554382801015062e-05,1.5554382800182344e-05,1.2621160569256045e-05,0.0017365987137482385,0.00241927910897982,0.0024192791094161223,0.0017365987137482385
0.08951711654663086,9.680287444174403e-06,1.2819364726324951e-05,1.2819364723940511e-05,9.680287444174654e-06,0.0013630827793539918,0.0020301956069435855,0.002030195607625543,0.0013630827793539918
0.11177873611450195,6.966449376429389e-06,9.53468756227679e-06,9.53468755993593e-06,6.9664493764295375e-06,0.0011407926827995845,0.0017965242761002816,0.0017965242764390332,0.0011407926827995845
0.13369154930114746,4.926070523979534e-06,6.825493747998949e-06,6.825493742695856e-06,4.92607052397962e-06,0.0010095161336600407,0.0016572975366903383,0.0016572975373660972,0.0010095161336600407
0.1555652618408203,3.4677457690804937e-06,4.804885170565401e-06,4.804885166566135e-06,3.46774576908054e-06,0.0009321882691182672,0.0015745377156234173,0.00157453771597147,0.0009321882691182672
0.17765235900878906,2.4360281737309425e-06,3.3520628769884392e-06,3.352062874385221e-06,2.436028173730969e-06,0.0008867135018886274,0.0015254107910759452,0.0015254107912506792,0.0008867135018886274
0.19981932640075684,1.7066525619468916e-06,2.3242226069590126e-06,2.3242226054841165e-06,1.7066525619469037e-06,0.00086003635586669,0.001496299803038644,0.0014962998031257271,0.00086003635586669
0.22211265563964844,1.1923602580289864e-06,1.6054111603412744e-06,1.605411256421704e-06,1.1923602580290156e-06,0.0008443860843856622,0.0014789763231081014,0.0014789763175814322,0.0008443860843856622
0.2443828582763672,8.2812685703623e-07,1.1016133576502433e-06,1.1016133503486816e-06,8.281268570362339e-07,0.0008354650669126105,0.0014690556960931592,0.0014690556965895147,0.0008354650669126105
0.2663547992706299,5.732914590873344e-07,7.540349580987703e-07,7.540349533255067e-07,5.732914590873621e-07,0.0008303220640346005,0.001463209027316359,0.0014632090276537968,0.0008303220640346005
0.288546085357666,3.9530092952412634e-07,5.144506901279418e-07,5.144506870938697e-07,3.9530092952413825e-07,0.0008274455172795698,0.001459869650113787,0.0014598696503559077,0.0008274455172795698
0.3107798099517822,2.715927785693967e-07,3.5001037528598255e-07,3.500103734049659e-07,2.7159277856938876e-07,0.0008258832082595307,0.0014580032069882345,0.00145800320717342,0.0008258832082595307
0.3325631618499756,1.8600910922058136e-07,2.375642576229757e-07,2.3756425648514574e-07,1.8600910922058136e-07,0.0008250716090388155,0.0014569918802990252,0.001456991880450463,0.0008250716090388152
0.3547182083129883,1.270457812940772e-07,1.6091689450073676e-07,1.6091689383036312e-07,1.2704578129409705e-07,0.0008246797129827116,0.0014564688755529032,0.001456468875684575,0.0008246797129827116
0.37715697288513184,8.656930262006223e-08,1.0881214970360533e-07,1.0881214932093702e-07,8.656930262005694e-08,0.0008245153178624593,0.0014562184394287163,0.0014562184395490283,0.0008245153178624593
0.39927077293395996,5.886952071583697e-08,7.347187817103974e-08,7.347187796181201e-08,5.8869520715846234e-08,0.0008244686259370746,0.0014561152930434695,0.0014561152931574313,0.0008244686259370746
0.4214298725128174,3.996337905199636e-08,4.954793209038808e-08,4.9547931982836075e-08,3.99633790519818e-08,0.0008244783240021446,0.0014560879541901657,0.0014560879543007203,0.0008244783240021446
0.44350314140319824,2.7088184056405873e-08,3.337840992488279e-08,3.337840987540548e-08,2.7088184056413814e-08,0.000824511263822603,0.0014560965981946442,0.0014560965983034955,0.000824511263822603
0.46520471572875977,1.833689828308912e-08,2.246476088234137e-08,2.246476086474426e-08,1.833689828309706e-08,0.0008245503756394728,0.0014561197732980142,0.0014561197734061164,0.0008245503756394728
0.4869544506072998,1.2398437463395394e-08,1.5107140458124264e-08,1.5107140456843126e-08,1.2398437463396717e-08,0.0008245875521134534,0.0014561464967093726,0.0014561464968172384,0.0008245875521134534
0.50881028175354,8.374469728812374e-09,1.0151860562083645e-08,1.0151860568478743e-08,8.374469728856049e-09,0.0008246195161352199,0.0014561716047387524,0.0014561716048466463,0.0008246195161352208
0.5306434631347656,5.6512050987930836e-09,6.817464826668068e-09,6.817464835794848e-09,5.651205098831465e-09,0.0008246454649707217,0.0014561930569975963,0.0014561930571056275,0.0008246454649707217
0.5523800849914551,3.810257908757679e-09,4.57550548800692e-09,4.575505497271343e-09,3.8102579087590025e-09,0.0008246657600568266,0.0014562104030450068,0.00145621040315321,0.0008246657600568266
0.5745108127593994,2.5670076549567366e-09,3.0691251119169175e-09,3.069125120408423e-09,2.5670076549342373e-09,0.0008246812233843455,0.0014562239323257554,0.0014562239324341381,0.0008246812233843455
0.5966224670410156,1.7281622655090478e-09,2.057625439532881e-09,2.0576254467114854e-09,1.7281622655487525e-09,0.0008246927791006957,0.0014562342196828095,0.0014562342197913449,0.0008246927791006957
0.6186752319335938,1.1626465846528533e-09,1.3788226669339878e-09,1.3788226728102788e-09,1.1626465846515298e-09,0.0008247012866003465,0.0014562418954053439,0.001456241895514014,0.0008247012866003465
0.6406247615814209,7.816909469654978e-10,9.235340662929203e-10,9.235340708457224e-10,7.816909469800561e-10,0.0008247074760507142,0.0014562475393977144,0.0014562475395064865,0.0008247074760507145
0.6626760959625244,5.252457800668153e-10,6.183156713571399e-10,6.183156747240958e-10,5.252457800906381e-10,0.00082471193577792,0.001456251641435946,0.0014562516415447995,0.00082471193577792
0.6846630573272705,3.527315357429726e-10,4.1379911808804456e-10,4.1379912077737417e-10,3.5273153576150143e-10,0.0008247151235400911,0.001456254594645759,0.001456254594754678,0.0008247151235400911
0.7066013813018799,2.36751549501058e-10,2.768209663189084e-10,2.7682096822473254e-10,2.3675154950899894e-10,0.0008247173867864632,0.001456256704089352,0.0014562567041983157,0.0008247173867864632
